# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
3.099999999999999978e-02,9.784755110740661621e-02,-1.577177405357360840e+00,2.019120693206787109e+00,-1.607767492532730103e-02,-1.150131225585937500e-01,-4.586533069610595703e+00,7.265214507433184754e-02,5.436466605935603991e-02,-2.247454210708597216e-02,4.128597691356647448e-02,-9.784755110740661621e-02,1.577177405357360840e+00,-2.019120693206787109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.265214507433184754e-02,5.436466605935603991e-02,0.000000000000000000e+00,4.128597691356647448e-02,2.035430053710937500e+03,1.686030761718750000e+03,2.121413330078125000e+03,1.646639892578125000e+03,8.648469878369230628e+02
3.200000000000000067e-02,8.787062019109725952e-02,-1.693127989768981934e+00,-3.441086113452911377e-01,-9.976930916309356689e-03,-1.159505844116210938e-01,-2.363229304552078247e+00,-3.198933860335975710e-02,8.141918141072093662e-02,2.851103271945616344e-02,1.108524250834214409e-01,-8.787062019109725952e-02,1.693127989768981934e+00,3.441086113452911377e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.141918141072093662e-02,2.851103271945616344e-02,1.108524250834214409e-01,2.148370117187500000e+03,1.798182250976562500e+03,2.090523681640625000e+03,1.759579467773437500e+03,8.109289516385975958e+02
3.300000000000000155e-02,1.029780730605125427e-01,-1.792862415313720703e+00,-3.358403146266937256e-01,1.510745286941528320e-02,-9.973442554473876953e-02,8.268296718597412109e-03,3.879255061239435254e-02,-2.674701255546603484e-02,2.355047339351197186e-02,8.191758543149224581e-02,-1.029780730605125427e-01,1.792862415313720703e+00,3.358403146266937256e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.879255061239435254e-02,0.000000000000000000e+00,2.355047339351197186e-02,8.191758543149224581e-02,2.260914306640625000e+03,1.910729248046875000e+03,2.203070800781250000e+03,1.872123779296875000e+03,7.982358841206086026e+02
3.400000000000000244e-02,1.190999746322631836e-01,-1.898324966430664062e+00,-1.862253397703170776e-01,1.612190157175064087e-02,-1.054625511169433594e-01,1.496149748563766479e-01,-6.089020739146289163e-02,1.070576911130125819e-01,-3.926370576439175419e-02,-4.845082549457126186e-03,-1.190999746322631836e-01,1.898324966430664062e+00,1.862253397703170776e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070576911130125819e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.227104980468750000e+03,1.885224121093750000e+03,2.315641357421875000e+03,1.984644531250000000e+03,7.726275553683879025e+02
3.500000000000000333e-02,8.581911027431488037e-02,-2.004416942596435547e+00,-2.984297871589660645e-01,-3.328086435794830322e-02,-1.060919761657714844e-01,-1.122044473886489868e-01,1.309426732206420418e-01,4.498235429876222546e-02,-1.129155720179695482e-02,5.234848897641639770e-02,-8.581911027431488037e-02,2.004416942596435547e+00,2.984297871589660645e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.309426732206420418e-01,4.498235429876222546e-02,0.000000000000000000e+00,5.234848897641639770e-02,2.339669189453125000e+03,1.997751098632812500e+03,2.280548339843750000e+03,1.957390747070312500e+03,7.485957166013422466e+02
3.599999999999999728e-02,1.034235358238220215e-01,-2.111317634582519531e+00,-2.531223595142364502e-01,1.760442554950714111e-02,-1.069006919860839844e-01,4.530742764472961426e-02,3.686073905863425371e-02,-1.478661724300139174e-02,-5.569386097009834669e-02,4.944258700736063605e-02,-1.034235358238220215e-01,2.111317634582519531e+00,2.531223595142364502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.686073905863425371e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.944258700736063605e-02,2.304020751953125000e+03,2.110304443359375000e+03,2.246308593750000000e+03,2.069928955078125000e+03,7.854997488645643671e+02
3.699999999999999817e-02,1.211147457361221313e-01,-2.171927928924560547e+00,-5.024794101715087891e+00,1.769120991230010986e-02,-6.061029434204101562e-02,-4.771671742200851440e+00,-6.653882014414685964e-02,1.162971134831859432e-01,-1.741625922021305950e-02,-3.401456656576096194e-03,-1.211147457361221313e-01,2.171927928924560547e+00,5.024794101715087891e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162971134831859432e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.417362792968750000e+03,2.079273681640625000e+03,2.212072998046875000e+03,2.183269042968750000e+03,-1.417451794471464552e+02
3.799999999999999906e-02,1.418465971946716309e-01,-2.233454942703247070e+00,-5.022302627563476562e+00,2.073185145854949951e-02,-6.152701377868652344e-02,2.491474151611328125e-03,2.253662379764747106e-02,1.166989701328921547e-02,-2.770021411114427512e-02,1.915197945727535600e-02,-1.418465971946716309e-01,2.233454942703247070e+00,5.022302627563476562e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.253662379764747106e-02,1.166989701328921547e-02,0.000000000000000000e+00,1.915197945727535600e-02,2.529907958984375000e+03,2.191819824218750000e+03,2.179440185546875000e+03,2.151314453125000000e+03,-1.048786861162409991e+02
3.899999999999999994e-02,2.176875472068786621e-01,-2.297633647918701172e+00,-5.572600364685058594e+00,7.584095001220703125e-02,-6.417870521545410156e-02,-5.502977371215820312e-01,9.412058130413183954e-02,-2.711670382663455836e-02,7.426310345299022564e-02,8.768401648123475001e-02,-2.176875472068786621e-01,2.297633647918701172e+00,5.572600364685058594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.412058130413183954e-02,0.000000000000000000e+00,7.426310345299022564e-02,8.768401648123475001e-02,2.489874755859375000e+03,2.261910888671875000e+03,2.147484619140625000e+03,2.263951660156250000e+03,-8.041152140468314258e+01
4.000000000000000083e-02,2.833642959594726562e-01,-2.318773031234741211e+00,-7.989548206329345703e+00,6.567674875259399414e-02,-2.113938331604003906e-02,-2.416947841644287109e+00,-7.378333632160623268e-02,8.511079566822876696e-02,1.241312444164649337e-01,7.758628049033954033e-03,-2.833642959594726562e-01,2.318773031234741211e+00,7.989548206329345703e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.511079566822876696e-02,1.241312444164649337e-01,7.758628049033954033e-03,2.602823242187500000e+03,2.227699951171875000e+03,2.259627197265625000e+03,2.376899658203125000e+03,-1.270300824672532798e+02
