# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
3.099999999999999978e-02,9.481047391891479492e-01,-7.843757271766662598e-01,4.454188823699951172e+00,5.389100313186645508e-02,-2.085793018341064453e-02,-2.323187828063964844e+00,7.524697367998373077e-02,5.823787720475705199e-02,-2.564270779083229618e-02,3.714052155315389347e-02,-9.481047391891479492e-01,7.843757271766662598e-01,-4.454188823699951172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.524697367998373077e-02,5.823787720475705199e-02,0.000000000000000000e+00,3.714052155315389347e-02,1.833926635742187500e+03,1.951870849609375000e+03,1.855625976562500000e+03,1.700582275390625000e+03,8.477235887521661652e+02
3.200000000000000067e-02,9.822748303413391113e-01,-7.886338829994201660e-01,2.190843105316162109e+00,3.417009115219116211e-02,-4.258155822753906250e-03,-2.263345718383789062e+00,-2.366539498840003475e-02,6.355363685314954769e-02,2.535112823947571412e-02,1.025407004206407013e-01,-9.822748303413391113e-01,7.886338829994201660e-01,-2.190843105316162109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.355363685314954769e-02,2.535112823947571412e-02,1.025407004206407013e-01,1.946849975585937500e+03,2.064038818359375000e+03,1.831018066406250000e+03,1.813505126953125000e+03,8.197203715191984656e+02
3.300000000000000155e-02,1.040041685104370117e+00,-7.737824916839599609e-01,2.193023443222045898e+00,5.776685476303100586e-02,1.485139131546020508e-02,2.180337905883789062e-03,4.518087511152461822e-02,-3.856805604682954358e-02,2.216689461619876164e-02,8.357542902127498841e-02,-1.040041685104370117e+00,7.737824916839599609e-01,-2.193023443222045898e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.518087511152461822e-02,0.000000000000000000e+00,2.216689461619876164e-02,8.357542902127498841e-02,2.059395263671875000e+03,2.176584960937500000e+03,1.943564086914062500e+03,1.926050537109375000e+03,8.163431860289857696e+02
3.400000000000000244e-02,1.101342797279357910e+00,-7.580875754356384277e-01,2.150673627853393555e+00,6.130111217498779297e-02,1.569491624832153320e-02,-4.234981536865234375e-02,-5.562559733935409922e-02,1.066105072655852415e-01,-4.662821129379543517e-02,2.991211624737220853e-03,-1.101342797279357910e+00,7.580875754356384277e-01,-2.150673627853393555e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.066105072655852415e-01,0.000000000000000000e+00,2.991211624737220853e-03,2.030367919921875000e+03,2.144781005859375000e+03,2.056102783203125000e+03,2.038603271484375000e+03,7.734662208254344478e+02
3.500000000000000333e-02,1.114799976348876953e+00,-7.432165145874023438e-01,1.714543938636779785e+00,1.345717906951904297e-02,1.487106084823608398e-02,-4.361296892166137695e-01,1.357974774980620913e-01,4.498332585447208098e-02,-1.781469548648016016e-02,5.945208113378031706e-02,-1.114799976348876953e+00,7.432165145874023438e-01,-1.714543938636779785e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.357974774980620913e-01,4.498332585447208098e-02,0.000000000000000000e+00,5.945208113378031706e-02,2.142986328125000000e+03,2.257253906250000000e+03,2.027073364257812500e+03,2.036446044921875000e+03,7.458807615922919467e+02
3.599999999999999728e-02,1.173771500587463379e+00,-7.232899665832519531e-01,-6.124199628829956055e-01,5.897152423858642578e-02,1.992654800415039062e-02,-2.326963901519775391e+00,4.110641962923668180e-02,-1.576654740543117356e-02,-5.986402245577032710e-02,5.471407543547650298e-02,-1.173771500587463379e+00,7.232899665832519531e-01,6.124199628829956055e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.110641962923668180e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.471407543547650298e-02,2.255920410156250000e+03,2.369411621093750000e+03,1.998413452148437500e+03,2.149379150390625000e+03,7.877678067012246856e+02
3.699999999999999817e-02,1.260315418243408203e+00,-6.804299950599670410e-01,-5.399337291717529297e+00,8.654391765594482422e-02,4.285997152328491211e-02,-4.786917328834533691e+00,-6.945352899691478732e-02,1.185405250241710617e-01,-1.030571716126835180e-02,-3.842703881383829900e-03,-1.260315418243408203e+00,6.804299950599670410e-01,5.399337291717529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.185405250241710617e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.369264892578125000e+03,2.332271240234375000e+03,1.970019165039062500e+03,2.262721923828125000e+03,-1.474688020232530619e+02
3.799999999999999906e-02,1.345444083213806152e+00,-6.406650543212890625e-01,-2.810781478881835938e+00,8.512866497039794922e-02,3.976494073867797852e-02,2.588555812835693359e+00,1.977885993503761611e-02,-6.692964858430128228e-03,-5.582098686034389634e-03,1.199128605021666794e-02,-1.345444083213806152e+00,6.406650543212890625e-01,2.810781478881835938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.977885993503761611e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199128605021666794e-02,2.332494628906250000e+03,2.445248535156250000e+03,1.943522827148437500e+03,2.228463867187500000e+03,7.825425340822911267e+02
3.899999999999999994e-02,1.456872820854187012e+00,-5.759775042533874512e-01,-4.480964183807373047e+00,1.114287376403808594e-01,6.468755006790161133e-02,-1.670182704925537109e+00,9.999631181865822893e-02,-2.347739918872560061e-02,6.758741304046889109e-02,1.000658383520386108e-01,-1.456872820854187012e+00,5.759775042533874512e-01,4.480964183807373047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999631181865822893e-02,0.000000000000000000e+00,6.758741304046889109e-02,1.000658383520386108e-01,2.297301513671875000e+03,2.406840576171875000e+03,1.916941406250000000e+03,2.300866943359375000e+03,7.795133431949726628e+02
4.000000000000000083e-02,1.544434309005737305e+00,-4.960015416145324707e-01,-6.960463523864746094e+00,8.756148815155029297e-02,7.997596263885498047e-02,-2.479499340057373047e+00,-7.459944907833535033e-02,8.100717680798402709e-02,1.292730092956916321e-01,1.342004410280594334e-02,-1.544434309005737305e+00,4.960015416145324707e-01,6.960463523864746094e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.100717680798402709e-02,1.292730092956916321e-01,1.342004410280594334e-02,2.410260498046875000e+03,2.369203369140625000e+03,2.029073852539062500e+03,2.413825439453125000e+03,-1.285423906317138005e+02
4.100000000000000172e-02,1.606409668922424316e+00,-4.392967522144317627e-01,-3.936579942703247070e+00,6.197535991668701172e-02,5.670478940010070801e-02,3.023883581161499023e+00,1.219542747962819827e-02,-3.320574513016656681e-03,5.163665906596739963e-02,-2.324407554861640524e-02,-1.606409668922424316e+00,4.392967522144317627e-01,3.936579942703247070e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.219542747962819827e-02,0.000000000000000000e+00,5.163665906596739963e-02,0.000000000000000000e+00,2.372451660156250000e+03,2.482252685546875000e+03,2.142123535156250000e+03,2.493544433593750000e+03,8.318019752169785761e+02
4.200000000000000261e-02,1.648174405097961426e+00,-3.580397367477416992e-01,-3.233407974243164062e+00,4.176473617553710938e-02,8.125701546669006348e-02,7.031719684600830078e-01,5.202445839030584579e-02,6.438895251251168517e-02,1.017971745428439545e-01,7.433880925271217632e-02,-1.648174405097961426e+00,3.580397367477416992e-01,3.233407974243164062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.202445839030584579e-02,6.438895251251168517e-02,1.017971745428439545e-01,7.433880925271217632e-02,2.442847656250000000e+03,2.443367919921875000e+03,2.254786621093750000e+03,2.454159423828125000e+03,8.106317876028851970e+02
